ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000166035	LIPC	0.469393025	0.250364441	0.064233285	0.227029525	0.364737511	0.193543835	0.367259615	0.319973147	0.354437496	0.115740669	0.143035323	0.121270149	0.381584047	0.396750076	0.358380478	0.261675835	0.114638207	0.113271847	1.175551114	0.494389204	0.303981472	1.029461313	0.12864068	0.351548761	0.488661798	0.225424096	0.4772464	0.352879559	0.244096744	0.273325006	0.45305163	0.394526125	0.146116392	1.801304627	1.932464417	4.677054764	0.370173817	0.193580035	0.035662353	2.649399897	0.438180323	0.382877345	1.200831538	0.277914386	0.441919095	0.48186091	0.487516841	0.597554361	0.27237831	0.146966672	0.675733861	0.206845566	0.476189381	0.396149739
ENSG00000238085	RP11-435F13.2	0.218270211	0.215979188	0.212476746	0.311134599	0.278283005	0.346515914	0.206991454	0.093444266	0.093990108	0.106884671	0.156002023	0.143124031	0.106571017	0.102084819	0.113728415	0.097091469	0.132507046	0.098214331	0.101636147	0.094440456	0.228164862	0.248959069	0.368093304	0.309566383	0.269297443	0.233763646	0.189483473	0.216394921	0.275630711	0.188392694	0.125614979	0.13848444	0.130334503	0.09636472	0.098957851	0.073011764	0.242336394	0.238471867	0.319935205	0.238239065	0.4563007	0.116139537	0.136057744	0.27853303	0.443544984	0.472686919	0.178128943	0.174747642	0.209633242	0.114289138	0.201531165	0.262094987	0.27698664	0.150313421
ENSG00000228834	RP11-249L21.4	0.314012737	0.274497803	0.275511008	0.291904094	0.312201786	0.289667126	0.148184314	0.198427794	0.22873902	0.177807352	0.283034428	0.267618195	0.215336113	0.219773316	0.179930655	0.206814837	0.204082028	0.155582803	0.154303527	0.188696176	0.319491101	0.442235408	0.265552287	0.442263225	0.394095488	0.239019796	0.234494423	0.236349077	0.259135693	0.22238029	0.455339285	0.304119137	0.30226601	0.250803642	0.340999298	0.143531445	0.331252332	0.292633694	0.265270416	0.37957793	0.356651705	0.097110065	0.400025331	0.270937521	0.245283306	0.242596004	0.249246537	0.366135088	0.194882538	0.360556384	0.389006617	0.3776318	0.315657925	0.219568238
ENSG00000240163	RP11-745A24.1	0.73825665	0.699205333	0.192885139	0.507434721	0.393654355	0.242169757	0.475010483	0.014229028	0.018090772	0.017507512	0.014877221	0.023490381	0.035830704	0.029708396	0.023813137	0.033363435	0.023402068	0.012508381	0.037809095	0.01320258	0.740907324	1.498888378	0.236051747	0.735342068	0.387066476	0.245406222	0.3693337	0.267996101	1.116589459	0.215278171	0.387058698	0.199790706	0.102694188	0.099132463	0.055361013	0.088610318	0.76029475	1.301366503	0.129580849	0.791775514	0.24658447	0.299486186	0.279130823	0.465010442	1.670883727	1.143529887	0.622707929	0.266901383	0.479705737	0.334050526	0.453058277	0.254815518	0.977740857	0.072676181
ENSG00000272476	RP1-191J18.66	0.367945589	0.427049987	0.95769606	0.756945112	0.706847426	0.495642968	0.315747793	0.403417175	0.447150681	0.250440963	0.272653095	0.260049301	0.514244528	0.563133042	0.446426582	0.373364334	0.395644213	0.223704403	0.421761672	0.237175332	0.432814125	1.302998381	0.540283277	0.401268553	0.448130769	0.250338682	0.304955256	0.27247289	0.391169416	0.273853948	0.415098606	0.164856498	0.09943714	0.245400925	0.341781266	0.694472309	0.441525859	0.526817608	0.060168931	0.437745449	0.592575277	0.44027095	0.561450234	0.521373764	0.335482472	0.292658759	0.313301882	0.497978987	0.344037275	3.483307772	0.562041023	0.404134422	0.354651845	0.12332307
ENSG00000117009	KMO	0.566341189	0.639638727	0.489130655	0.387036957	0.536003402	0.152591681	0.272834737	0.263409053	0.572523602	0.272295354	0.073238459	0.074288943	0.705778269	0.751835376	0.246289824	0.182980188	0.210244021	0.17135642	0.256418113	0.118497218	0.456099228	0.340697596	2.646618644	0.109562282	0.21988746	0.265533714	0.45198213	0.1618863	0.247431863	0.167038655	0.317154847	0.172393258	0.055853945	2.085880704	0.922571415	3.879536885	1.776390517	0.373162923	0.032562459	0.573253152	0.204055386	0.102997658	0.360325053	0.345024216	0.156954593	0.133490505	1.061627891	2.753306015	0.264615727	0.754491978	0.423332254	0.250531397	0.229507654	0.704803622
ENSG00000259674	RP11-356M20.1	0.051137573	0.036294339	0.008834225	0.185302167	0.135818534	0.103859452	0.118177166	0.022918762	0.013319221	0.051855286	0.008559541	0.004866086	0.01306986	0.010747056	0.036882144	0.047116792	0.033418904	0.010810175	0.030478158	0.01694325	0.086205226	0.021106794	4.558841423	0.317376534	0.576704583	0.266369499	1.87957815	0.038985019	0.055701231	0.027918788	0.246949707	0.019948347	0.0097097	0.521046187	0.790960855	0.472213041	0.103122858	0.095373246	0.007995071	0.068347442	0.157988234	0.564345799	0.088159968	0.217822545	0.040607722	0.052825986	1.125821689	0.347134007	0.489310696	0.103267602	0.093189548	0.274846001	0.114489559	0.193275244
ENSG00000267623	AC022153.1	0.254385737	0.325697709	0.237986822	0.100738101	0.186555617	0.081618549	0.119439456	0.748988383	1.0623433	0.720489816	0.232404803	0.25085678	1.054409655	1.098571841	0.702838851	0.78412101	0.790684275	0.683890095	0.228079216	0.503469292	0.424165226	0.018188859	0.021741694	0.145914723	0.188822025	0.268812039	0.180781786	0.258465736	0.044913218	0.219834245	0.308793274	0.093879514	0.030426428	0.4430972	0.386621749	0.44747692	0.238628928	0.266314954	0.022206387	0.663038976	0.160730879	0.039744382	0.661851961	0.402219934	0.066480337	0.077712316	0.181726927	0.249344466	0.158558029	2.222380026	0.438654483	0.375060287	0.18615026	0.013465045
ENSG00000180287	PLD5	0.319294643	0.392926238	0.956768423	3.457393406	1.33935749	2.230233806	0.176520907	1.320447654	1.500162441	0.912353715	3.521070501	3.289686245	1.172536781	1.393874293	1.185475481	1.509375301	0.917958029	0.833437669	1.868492056	1.36206257	0.381757982	0.240272961	0.010379827	0.451508131	0.611496986	0.304904745	0.193162762	0.610447048	0.116740773	0.40659247	1.065606331	0.110974751	0.060684162	0.192304505	0.122274527	0.03963578	0.27615901	0.689939823	0.092145023	0.304062767	1.014779428	0.123072002	1.631422846	0.552249748	0.175079951	0.227733569	0.179675578	0.141565638	0.305141798	0.632853508	0.418503782	1.187097403	0.454851433	0.01158665
ENSG00000267323	SLC25A1P5	0.187334868	0.207262967	0.329580685	0.150078974	0.21830217	0.084916745	0.309221034	0.173083864	0.135375016	0.210890414	0.923232056	0.88923338	0.193620807	0.184329904	0.206418242	0.193183487	0.186672885	0.161094721	0.290069928	0.23744896	0.197731109	0.446309559	0.608655634	0.556602598	0.282498343	0.30893658	0.398801632	0.299255541	0.387760117	0.284618235	0.578811624	0.176827442	0.145541354	0.33972964	0.56875722	0.174003659	0.33287602	0.323149186	0.104286647	0.489630866	0.333159994	0.164762179	0.560458967	0.704494979	0.221242062	0.164453362	0.438934803	0.718028973	0.208049594	0.510140103	0.472536884	0.405453028	0.363245044	0.179502644
ENSG00000171989	LDHAL6B	0.711705753	0.504271243	0.075284543	0.800529853	0.664871833	0.895397069	0.445578218	0.073873342	0.064920728	0.057349858	0.028237314	0.040434009	0.075384954	0.053404403	0.086992916	0.080958736	0.050770291	0.0568568	0.23559725	0.09693847	0.494707238	0.319518907	0.702346845	0.669707229	0.539404071	0.314658866	0.493486822	0.262535769	0.349459866	0.247441472	0.313689648	0.156023695	0.083803772	0.323297651	0.335196304	0.325265928	0.479163769	0.302517954	0.153457643	0.724889839	0.225034538	0.077431662	0.200037584	0.468404962	0.605811782	0.672950986	0.618404331	0.230512361	0.2604805	5.500396609	0.36758136	0.537403941	0.575896336	0.031003597
ENSG00000204740	MALRD1	0.143288278	0.256682723	0.332858255	0.697957962	0.654751193	0.639720954	0.245488519	0.218096144	0.155734805	0.243719205	0.059246389	0.08513127	0.160680036	0.138984213	0.174199812	0.248633576	0.264199691	0.165902956	0.164386035	0.193637379	0.278428781	0.120215141	0.009858433	0.519411224	0.40269482	0.3214528	0.225855147	0.363816864	0.057216403	0.321373906	0.156115498	0.412933812	0.070778668	0.28915833	0.483786734	0.030346033	0.702470133	0.087117538	0.078748017	0.663034413	0.633284343	0.022283987	0.856328851	0.346284675	0.144510021	0.116837542	2.798429074	0.081223377	0.165647052	1.500002071	0.411912613	0.365577112	0.2629872	0.008964332
ENSG00000271011	RP11-171I2.5	0.370825338	0.338048671	0.395788625	0.389082282	0.357010001	0.317091782	0.343156099	0.038322817	0.022792236	0.028694916	0.052336869	0.048249539	0.037504575	0.015800264	0.038183139	0.04666121	0.040462028	0.03535	0.062672533	0.041779026	0.37707016	0.464845478	0.462859215	0.538385989	0.502491748	0.329842034	0.342343636	0.42003023	0.27871333	0.386033868	0.599255883	0.148244666	0.099592563	0.185356183	0.076653056	0.1496708	0.463239578	0.39317238	0.068245379	0.406080107	0.545091204	0.172268506	0.546066235	0.525797046	0.307177887	0.315370553	0.484083962	0.638402334	0.269053625	0.464779379	0.42951616	0.657200315	0.348103662	0.444215264
ENSG00000233968	RP11-354E11.2	0.505438477	0.372337776	0.035730993	0.309534937	0.345921624	0.343777509	0.797478521	0.158287019	0.082387936	0.126055932	0.06961569	0.103139087	0.064015639	0.084255552	0.121114543	0.178031553	0.127502736	0.093095679	0.170019138	0.17322037	0.305728949	0.010632112	0.002960299	0.673893276	0.37650642	0.336897815	0.468388425	0.694170691	0.387113878	0.682780736	0.40113247	0.104962545	0.074101682	0.166221355	0.062756735	0.042220977	1.13086717	0.318334234	0.042701604	0.795793377	0.13465117	0.063621965	0.18522932	0.784410964	0.498223076	0.59435727	0.816344924	0.239197948	0.490276178	0.314023981	0.168203712	0.639963159	0.586391565	0.304520562
ENSG00000233355	CHRM3-AS2	0.323096046	0.613598919	0.234540234	0.340106913	0.947265441	0.57260898	0.720902202	0.049470905	0.058005935	0.037597502	0.015329625	0.022227039	0.066130435	0.0653891	0.052643354	0.078810006	0.033144727	0.035242978	0.187828914	0.062195462	0.300263774	0.004910232	0.020800116	0.368404848	0.494065543	0.389699105	1.172901043	0.272377165	0.631341487	0.254461975	0.74898654	0.444750204	0.062720295	1.779030418	0.486598914	0.218914756	1.225632533	0.435023294	0.029242575	0.226494579	1.169430632	0.13495496	0.200101329	0.651138179	0.117598635	0.117000592	3.102368685	3.021431444	1.637362737	4.486786504	0.602783979	0.252780444	0.674796993	1.808035562
ENSG00000242100	RPL9P32	0.40759944	0.360885383	0.27599423	0.364282608	0.344167239	0.441685064	0.378555594	0.182321104	0.164994853	0.178301794	0.351907504	0.367900983	0.175375271	0.190505163	0.186980032	0.206303501	0.196683445	0.148697469	0.190651238	0.171504417	0.455188734	0.414729456	0.580571768	0.488843286	0.629681609	0.393126275	0.315222286	0.366057471	0.321862141	0.337382326	0.347707626	0.177252841	0.134472165	0.187087193	0.166033554	0.14400239	0.382181655	0.333530075	0.212948511	0.454906644	0.812084027	0.251126615	0.351576685	0.423445447	0.55292275	0.516547506	0.298103438	0.34075131	0.302026777	0.269800793	0.407478923	0.548622365	0.42308337	0.134879183
ENSG00000182901	RGS7	0.062818618	0.041131468	1.803598493	0.060898822	0.076302948	0.038731836	0.035814103	3.674660395	4.588397963	4.263089268	5.57788829	5.439220643	4.715774024	5.204702062	3.877773328	3.866536509	4.705495686	3.87594014	2.590850635	2.985914254	0.180435603	1.427492672	0.038392083	0.098493061	0.349847272	0.407760263	0.243253538	0.137831162	0.133491785	0.142435065	0.066266454	0.030873533	0.019134676	0.676387951	0.564965934	0.161458588	0.119732333	0.074402395	0.025080385	0.912143156	0.781080956	0.246329386	2.391802005	0.228341542	0.138660249	0.129679667	0.217533504	0.462714901	0.917124872	3.310070331	0.066011357	0.222637357	0.149489359	0.08473568
ENSG00000233859	ADH5P4	0.47205048	0.334124147	0.200268933	0.586066701	0.381879169	0.682066613	0.419149646	0.091954162	0.096421985	0.106635895	0.085370436	0.068186467	0.097400505	0.119611952	0.084407341	0.114116418	0.101674575	0.073014455	0.100730349	0.099652175	0.366755185	0.542930201	0.249096592	0.299280087	0.303991826	0.422922244	0.345428889	0.567619738	0.208348049	0.624363332	0.394588138	0.158258966	0.175312019	0.175069635	0.126703293	0.190896707	0.338103308	0.209619395	0.160343882	0.361229901	0.33714177	0.078367034	0.149492216	0.274817003	0.154286865	0.209705417	0.260443921	0.158571769	0.229916172	0.211545568	0.278381347	0.401690384	0.255980839	0.059254099
ENSG00000240238	RP11-112N19.2	0.37435347	0.362233146	0.221663797	0.40806305	0.417796353	0.440519969	0.4388374	0.200214619	0.144425931	0.125643139	0.256418286	0.26379341	0.149395756	0.148024467	0.160246511	0.167097037	0.17175886	0.132233231	0.228570592	0.212773827	0.450627924	0.379957177	0.469052701	0.688350287	0.71203302	0.43131382	0.32544734	0.395997284	0.286191434	0.315013399	0.443891239	0.163733252	0.118721571	0.252963568	0.261649903	0.135395429	0.365659467	0.263040549	0.180851822	0.423415865	0.760455764	0.246293327	0.353457797	0.408632788	0.44069239	0.421781386	0.386724433	0.414941057	0.294881898	0.149110944	0.417789199	0.51404505	0.459893196	0.109977413
ENSG00000225798	AC025918.2	0.678559793	0.515787364	0.451550227	0.424634799	0.480587258	0.284218001	0.603696173	0.098844723	0.130053181	0.200662124	0.516440083	0.616559635	0.218038073	0.147014877	0.161164532	0.192836842	0.181710438	0.168741132	0.327463232	0.168212979	0.696004386	0.597327907	0.496119143	0.80969473	0.778441662	0.468498848	0.561190102	0.509428657	0.632307883	0.493614755	0.878070919	0.305561677	0.152533282	0.392069046	0.772972443	0.277623738	0.638793653	0.638786727	0.09821674	0.856052286	1.023855454	0.618979208	0.785640142	0.734684512	0.656654958	0.577017919	0.726116908	0.674968002	0.568202497	1.79875682	1.007150247	0.760534039	0.744941702	0.101106674
ENSG00000224577	LINC01117	1.029663833	0.622005599	0.570530044	0.176202235	0.30706776	0.359761285	0.374869627	0.048288024	0.072963597	0.163594198	0.004900273	0.015657307	0.088837412	0.114753802	0.04409579	0.061212724	0.311759559	0.112232959	0.26882697	0.044858218	1.050937024	1.704863848	0.032670575	0.603224516	0.649299451	0.488760277	0.42465376	0.333565203	0.703901361	0.295750107	0.811602355	0.114227644	0.035312592	0.762068356	0.962213718	0.01347728	0.152057656	0.232716118	0.122690084	0.757440882	0.909050967	0.038440503	0.055645177	0.298171077	0.544113644	0.523948094	0.427862221	0.810666099	0.154413628	0.909100109	0.344888073	1.29200338	0.546414693	0.006853384
ENSG00000157470	FAM81A	0.378484584	0.367033044	0.107196617	0.581956813	0.693235302	0.614044619	0.524363043	2.936813326	3.953855123	2.377273664	0.653050864	0.702149781	4.220979017	4.623069846	3.074651275	2.680038712	2.670182087	1.928097105	1.896764147	1.831997727	0.407200299	0.445700624	3.144035582	0.616819495	1.370476904	0.543314705	1.066904724	0.385090685	0.337246768	0.413373118	1.317192949	0.628258069	0.63407116	1.750041787	2.08136217	0.061138178	0.5964925	0.783056325	0.13892214	2.965902594	0.451895197	0.271970503	2.015999414	1.215266281	0.691048887	0.954419925	0.738425586	0.614641411	0.337909398	1.553810346	1.020656934	1.040283911	0.579004836	0.075849997
ENSG00000267498	CTB-32O4.2	0.659020661	0.459823512	1.32869809	0.546084539	0.599465385	0.644008455	0.569341122	1.471140179	1.359805663	1.490357604	0.775569037	0.893297306	1.281788735	1.323828313	1.377020741	1.374933302	1.425671424	1.446545428	2.155623022	1.760114455	0.680075548	0.335064504	0.334169213	0.931438836	0.926205934	0.551279355	0.400798813	0.63767134	0.293560339	0.60068467	0.905530268	0.75960959	0.431241727	0.508389949	1.144291366	0.176205861	0.397005728	0.368550207	0.547994453	1.511361588	1.433806982	0.238063923	1.012455595	0.642087348	0.504190225	0.579628623	0.31727229	0.249254687	0.346439629	3.759999592	0.563693557	0.786128081	0.669593534	0.037091081
ENSG00000259353	RP11-30K9.5	1.366319237	1.447126048	3.221363508	0.572897541	0.977339564	0.226661006	1.03676109	0.125306191	0.132977343	0.28773736	0.716474119	0.713437626	0.094536359	0.089464947	0.165905529	0.409814172	0.288662908	0.266024358	0.16916955	0.208469626	1.089459022	1.123164635	0.50497613	0.743091181	1.171812945	0.569550163	0.435221164	0.893790777	0.427509593	0.875300603	1.821464445	1.939645502	0.737738997	0.949121434	0.967660149	0.732622628	0.672108265	0.238741124	0.307908592	0.54154948	1.946990095	1.642562171	0.815159617	1.392886373	0.489990741	0.471910842	0.872010195	0.272263489	0.918514759	3.954008225	1.077468981	0.849799872	0.621754571	0.102721791
ENSG00000140297	GCNT3	0.053494731	0.046933741	0.46045318	0.048332918	0.044938771	0.026681985	0.372987644	0.025881246	0.030912191	0.028881615	0.117651261	0.106325247	0.035536032	0.034494194	0.026943162	0.080279452	0.065233264	0.020501019	0.039390681	0.030891407	0.0951063	0.085339182	0.902216681	0.948918463	1.047813169	0.579817948	3.255233023	0.088844618	2.900009888	0.087125255	0.73774893	0.041948786	0.054594554	1.538021068	2.992539691	0.168980658	0.342876651	4.661972439	0.023699456	0.061076836	0.198072248	0.535387638	0.144653017	0.779487316	0.195474205	0.140616628	3.298457331	0.144599194	1.541339388	1.858252938	0.696981101	0.150984543	3.002071699	0.02815883
ENSG00000238246	RP11-575A19.2	0.571806069	0.748127604	0.535552295	0.76139054	0.703442536	0.476437473	0.570993572	0.633140107	0.439210001	0.559938547	0.15121875	0.148222271	0.367114693	0.406228365	0.737510087	0.689086051	0.587912959	0.520298243	0.815190797	0.729105636	0.566806398	0.019256698	0.011533637	1.112408734	0.6449873	0.585181004	1.093023947	0.498503991	0.471054381	0.427103748	0.756069371	0.321966641	0.186096622	0.492116059	0.545679446	0.151560818	0.957250997	0.352387566	0.135159414	1.177536848	0.553468831	0.094252884	0.596521356	0.89463929	0.882100834	0.818667739	0.830498763	1.060807424	0.213370975	0.603838524	0.698722505	0.692264691	0.737226874	0.98411508
ENSG00000242747	RP11-30K9.1	0.551124731	0.524446403	0.416194672	0.58619361	0.572019922	0.617464169	0.739624931	0.321249545	0.249555476	0.269879808	0.524547166	0.54423529	0.248615759	0.254315508	0.268704123	0.280832647	0.326551343	0.269827771	0.368280747	0.336558525	0.644722778	0.659928785	0.791243849	1.046413045	0.802747492	0.623330332	0.461613577	0.582303014	0.463378769	0.522054636	0.55524992	0.305393746	0.220405985	0.397568445	0.572554482	0.218252494	0.559418553	0.451589669	0.315933695	0.596170284	1.120177127	0.456721429	0.582350041	0.597260885	0.637492016	0.613999409	0.557699989	0.61219956	0.469338471	0.942757673	0.606113149	0.754167546	0.666974491	0.186041738
ENSG00000270956	RP11-65L3.4	1.189564176	0.880237395	0.5697507	0.87753658	0.777429584	0.774811925	0.681488325	0.083641503	0.080925035	0.095607438	0.104136567	0.089522305	0.088379785	0.08718806	0.10785573	0.124838157	0.080127982	0.086455595	0.233870569	0.130176512	1.014442218	1.088150168	1.341577053	1.11149783	0.852016011	0.628192539	0.550212772	0.694208257	0.645716164	0.647743238	1.108367702	0.340265504	0.208445893	0.367472488	0.527967579	0.282098545	1.069498363	0.64061846	0.244515075	1.110971893	1.016974829	0.277894195	0.640455463	0.759390098	0.874454899	0.944938031	0.678947903	1.124416007	0.567428448	0.990464003	0.796290776	0.968030421	0.829576002	1.205814938
ENSG00000267264	CTC-459F4.6	0.418363108	0.414716972	0.481430141	0.476169101	0.560247708	0.502422604	0.826957229	0.841387238	1.365488797	1.278921048	2.8676745	2.70103344	1.525390831	1.76437732	0.969746047	1.329525441	1.20926902	1.090162088	0.73072071	0.736140909	0.485684467	1.057165836	1.245563293	0.86794954	0.894494926	0.705248275	0.708490551	0.584928128	0.751319538	0.626159785	0.678992247	0.607143231	0.489540082	0.387685488	0.335238911	0.209541896	0.584311966	0.737276409	0.59493204	0.834969573	0.623447152	0.299240723	1.263140194	0.883319897	0.639117868	0.48965758	0.738041014	0.802477073	0.479697991	0.96355373	0.873475067	0.775292862	0.70430469	0.288318345
ENSG00000238082	AC009948.7	0.553992987	0.567091316	0.702459808	0.66329817	0.670326521	0.587347309	0.643262412	0.467593778	0.595978794	0.717437059	0.922829656	0.944387884	0.74664438	0.766890713	0.499042093	0.612262329	0.927707967	0.569948757	0.486358282	0.448571458	0.60748472	0.89727628	0.9868575	0.878316407	1.109617734	0.717349373	0.516480988	0.706249751	0.474366519	0.661076872	0.893544368	0.431704997	0.336535873	0.513206791	0.669584953	0.503995608	0.626619903	0.549636734	0.359465415	0.918182943	1.356191978	0.305227077	1.404787757	0.800141401	0.431017251	0.412567904	0.47416133	0.462822889	0.51243582	1.423004753	1.014273412	1.115082859	0.769998469	0.095229898
ENSG00000128655	PDE11A	0.526080681	0.177094433	0.282577054	0.303859545	0.387457519	0.39026668	0.107301509	0.567145396	0.443628887	0.466411365	0.147308652	0.142496504	0.333363582	0.397490703	0.648238062	0.946105109	0.422071843	0.438883104	1.979986095	1.225801302	0.733349741	0.069970302	0.018499579	0.714248172	1.146375429	0.751071438	0.402142924	0.099244442	0.021447956	0.050558322	0.192781277	0.088954699	0.242633588	0.418350894	0.517717683	1.338149831	0.044201028	0.59535105	1.493138996	0.236391758	0.284271313	0.738806907	1.286622735	2.379377297	0.180501511	0.248781946	0.408620226	0.041331324	0.196495548	1.435236871	1.110447637	0.709865577	0.21065062	0.007055691
ENSG00000103569	AQP9	2.239936865	3.959556512	0.928145697	1.716622665	1.939307156	0.877045613	1.218973543	0.516164224	0.948868271	0.935439696	0.324195208	0.347002802	1.314268878	1.470340219	0.488351449	0.496503749	1.02811781	0.766183805	0.671903811	0.609941696	1.419483739	1.170245185	1.35389498	0.84590876	0.827386033	0.783440838	0.744544916	0.721819712	0.696325748	0.747176756	3.093298556	1.186709263	0.871688116	0.921501693	0.579431892	5.636312332	5.090981727	1.068429078	0.513904616	0.713372304	0.830849174	0.495521039	0.595886147	1.120341138	4.924356414	4.886732676	1.030157574	5.353934141	1.053884553	0.773460981	1.133251132	0.875740394	1.024510738	5.663911275
ENSG00000187135	VSTM2B	0.070031351	0.06834018	0.161494229	0.039077953	0.028442873	0.05957834	0.028827609	5.031976171	5.298249256	4.949907995	5.551705702	5.489012662	5.333472761	5.383519044	4.912274437	4.798372577	5.152625058	4.749669771	5.120241698	4.69788205	0.053644449	0.027691303	0.177294037	2.632844466	1.561157423	0.784571723	0.471551522	0.270056883	0.030409255	0.26045748	0.400922274	0.039446762	0.024401778	0.124076644	0.126113725	0.025688457	0.062497532	0.041959267	0.032324738	0.056080422	0.105177521	0.025459884	0.336005475	0.100034902	0.083472945	0.105458047	0.261829519	0.05666036	0.162694043	0.301038658	0.056228548	0.306718406	1.681941269	0.075379582
ENSG00000270277	RP11-65L3.2	1.154676913	1.067613862	0.636315327	0.887738287	0.915157177	0.795770265	0.86029999	0.113483286	0.104266956	0.134792932	0.0789867	0.116566975	0.103680562	0.098226856	0.12984272	0.166819736	0.113367415	0.126887966	0.275965614	0.18120894	0.968959063	1.12600189	1.263520778	1.264705366	1.287141954	0.813142859	0.73782943	0.929247489	0.788553959	0.855714293	1.157841778	0.367504654	0.262272498	0.424972293	0.562814236	0.408103168	1.464366711	0.65161418	0.208983597	1.226774201	1.121527605	0.41511172	0.748749129	1.097434518	0.871502584	0.909904349	0.990868306	2.121363419	0.796942448	1.23658475	0.913713796	1.349068009	0.90578225	1.945704348
ENSG00000245975	RP11-30K9.6	0.523675054	0.398290521	0.433392896	0.603674053	0.630752452	0.525911814	0.96878108	1.028294794	0.983002648	1.222051481	1.694712623	1.615147022	1.021039379	1.030712941	1.163935352	1.217657122	1.089737264	1.233843771	1.964391637	1.357416061	0.737029147	0.502637493	0.487914677	0.713270981	0.915214678	0.816567783	0.635443609	0.774991827	0.688744278	0.805527638	0.820576359	0.493235381	0.467392383	0.625994038	1.327871908	0.188746335	0.545499577	0.72991542	0.633608558	1.290111703	0.728880175	0.323078348	2.071446906	1.2686107	0.53671475	0.608268117	0.592390683	0.418833474	0.47497638	1.336421346	1.074845082	1.081872818	0.707028614	0.070101079
ENSG00000267692	TAF9P3	0.836924677	0.69139589	0.848501696	0.807728972	0.814554693	0.912954274	1.054299965	0.76975446	0.929327569	0.881200313	2.193147632	2.013282617	0.992175301	1.182823507	0.742410082	1.037352942	1.005197434	0.767050279	0.904557837	0.759055644	0.91042952	0.490693189	0.541884904	0.845953452	1.1801896	0.867464814	0.81145921	0.84892763	0.56593272	0.761377168	1.430431249	0.273594662	0.200876143	0.570682633	0.705812148	0.289225495	0.755740243	0.833400123	0.524353846	1.243784266	1.356569687	0.374235744	1.520831039	1.205808462	1.188825336	1.080733654	1.027436117	1.078280371	0.645930465	1.249839346	1.175737726	1.110725341	0.883596121	0.111481947
ENSG00000270574	RP11-171I2.2	0.919317558	0.825456898	0.970892067	0.999566739	0.963228821	0.833080878	0.841052682	0.162195285	0.136598134	0.174177236	0.248541351	0.236439651	0.147928578	0.160674015	0.169752666	0.223825714	0.157990062	0.127440016	0.299537699	0.191246598	0.881643282	0.843948724	0.875897259	1.243392466	1.375022744	0.973721914	0.818430796	1.083928527	0.780814167	1.030143837	1.266889754	0.410924456	0.245400999	0.581917435	0.791557619	0.432136229	1.077728942	0.798116797	0.192635639	1.117265321	1.301701363	0.457726435	1.346272806	1.372429207	0.845651979	0.849682104	1.089082616	1.684991254	0.798609788	0.906247304	1.13798147	1.323643194	0.984678122	1.363042697
ENSG00000271401	RP11-171I2.3	0.518041065	0.683421334	0.532241367	1.084710159	1.15796084	0.939269465	1.018579544	0.222562981	0.247463097	0.26541154	0.519279839	0.557695816	0.301302515	0.306917976	0.240897491	0.438751177	0.304298341	0.223235107	0.31276325	0.229561071	0.884854769	0.119548493	0.360881815	1.253558111	1.622325359	0.980965666	0.666591865	1.047222733	0.398228213	0.908039595	1.31066476	1.00340768	0.451156013	0.735990004	1.09953877	0.160398044	0.795869615	0.644116307	0.508368016	1.220923713	2.237186495	0.370046588	1.778221463	1.181589977	0.497559064	0.49302849	0.816432513	0.916136862	0.601650101	0.871277436	1.800159493	1.37469166	1.17759046	0.054796164
ENSG00000079156	OSBPL6	0.940562012	0.676917996	0.338786886	1.327528592	1.362009512	1.596642658	1.083370134	2.009657857	2.445126093	2.359065378	3.331288249	3.221836687	2.893400404	3.048572509	2.052474172	2.3737805	2.238076421	2.269757554	1.274939249	1.858935559	1.162837363	1.947176841	0.237053735	1.144684356	0.906319811	1.016911131	0.835264594	1.252319773	1.342349459	1.21700396	0.979127256	1.455351529	0.96765689	0.590141467	0.456839257	1.019255435	1.912060241	1.35499929	3.627015243	1.176739735	1.031081038	0.347670747	3.015225736	1.467615936	2.984556553	3.036351812	1.242810613	0.532030478	0.733390211	0.878339167	1.316592003	1.004311441	1.308829925	0.111008956
