Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
GSE168408_Human_Prefrontal_Cortex_level3_Adult	Micro	14222	0.020633	0.0033595	0.061336	0.36829	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	L3_CUX2_PRSS12	14222	0.0089623	0.0070132	0.03299	0.39294	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	SST_STK32A	14222	0.0095366	0.0050001	0.038512	0.40221	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	L4_RORB_MME	14222	0.0084463	0.0050131	0.036752	0.40912	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	L2.3_CUX2_dev.1	14222	0.0061915	0.0045427	0.033318	0.42629	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	PV_SULF1_dev	14222	0.0045452	0.002679	0.039222	0.45387	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	ID2_dev	14222	0.00066373	0.00030015	0.031277	0.49153	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	L4_RORB_LRRK1	14222	0.00031089	0.00022336	0.034523	0.49641	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	L5.6_TLE4_SCUBE1	14222	-0.00047151	-0.00033095	0.032503	0.50579	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	L4_RORB_MET	14222	-0.0016622	-0.0010186	0.037894	0.51749	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	L2.3_CUX2_dev.5	14222	-0.0012636	-0.00077644	0.028239	0.51785	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	BKGR_NRGN	14222	-0.020706	-0.0027139	0.096282	0.58514	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	VIP_ADAMTSL1	14222	-0.012648	-0.0061648	0.048663	0.60253	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	VIP_ABI3BP	14222	-0.015464	-0.0063493	0.055188	0.61034	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	OPC_MBP	14222	-0.011696	-0.0037112	0.039273	0.61707	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	L5.6_THEMIS_CNR1	14222	-0.0098756	-0.0075748	0.030692	0.62618	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	L5.6_TLE4_SORCS1	14222	-0.011406	-0.0070333	0.034867	0.62821	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	PV_SULF1	14222	-0.013457	-0.0082241	0.038773	0.63572	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	SST_CALB1_dev	14222	-0.032159	-0.010505	0.066156	0.68655	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	SST_B3GAT2	14222	-0.020869	-0.012548	0.039517	0.70128	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	SST_ADGRG6_dev	14222	-0.028085	-0.011998	0.047116	0.72443	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	CCK_RELN	14222	-0.027302	-0.013776	0.044322	0.73104	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	VIP_PCDH20	14222	-0.030195	-0.011621	0.046404	0.74238	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	LAMP5_CCK	14222	-0.025398	-0.013733	0.038926	0.74294	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	VIP_DPP6	14222	-0.033436	-0.016593	0.049256	0.75137	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	CCK_SYT6	14222	-0.027544	-0.015489	0.039457	0.75743	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	SST_TH	14222	-0.029959	-0.018344	0.038549	0.78146	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	L2_CUX2_LAMP5	14222	-0.031798	-0.018358	0.04059	0.7833	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	VIP_HS3ST3A1	14222	-0.040288	-0.018079	0.050292	0.78845	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	ID2_CSMD1	14222	-0.046685	-0.021294	0.053887	0.80684	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	LAMP5_NDNF	14222	-0.042882	-0.019441	0.047211	0.81813	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	SST_ADGRG6	14222	-0.047864	-0.020513	0.051698	0.82272	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	VIP_CHRM2	14222	-0.053426	-0.022933	0.052434	0.84587	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	VIP_CRH	14222	-0.05511	-0.02541	0.051179	0.8592	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	L2.3_CUX2_dev.3	14222	-0.039023	-0.021439	0.036058	0.86041	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	PV_WFDC2	14222	-0.046721	-0.027019	0.040222	0.87729	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	SST_CALB1	14222	-0.068388	-0.027211	0.057973	0.88092	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	L5.6_THEMIS_NTNG2	14222	-0.033331	-0.024006	0.027613	0.88629	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	PV_SST	14222	-0.062731	-0.028447	0.050627	0.89233	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	SST_NPY	14222	-0.038617	-0.022395	0.028767	0.91026	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	PV_SCUBE3	14222	-0.051839	-0.027823	0.036804	0.9205	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	LAMP5_NOS1	14222	-0.050546	-0.031116	0.034461	0.92877	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	VIP_KIRREL3	14222	-0.074546	-0.035513	0.050133	0.93147	0.946255238095238	0.996876670716889
GSE168408_Human_Prefrontal_Cortex_level3_Adult	L2_CUX2_LAMP5_dev	14222	-0.069877	-0.038817	0.039565	0.9613	0.9613	0.996876670716889
GSE81547_Human_Pancreas	acinar	14350	0.010009	0.014674	0.010937	0.18008	0.78274	0.88275
GSE81547_Human_Pancreas	ductal	14350	0.0073017	0.013037	0.0096078	0.22364	0.78274	0.971068421052632
GSE81547_Human_Pancreas	mesenchymal	14350	-5.5753e-05	-8.3106e-05	0.0082568	0.50269	0.8698	0.996876670716889
GSE81547_Human_Pancreas	PP	14350	-0.0051634	-0.0088919	0.014042	0.64346	0.8698	0.996876670716889
GSE81547_Human_Pancreas	alpha	14350	-0.010926	-0.017455	0.015132	0.76485	0.8698	0.996876670716889
GSE81547_Human_Pancreas	beta	14350	-0.012257	-0.018662	0.01511	0.79136	0.8698	0.996876670716889
GSE81547_Human_Pancreas	delta	14350	-0.016659	-0.02317	0.014801	0.8698	0.8698	0.996876670716889
GSE84133_Human_Pancreas	acinar	14526	0.063426	0.020077	0.048111	0.093711	0.75607	0.709280504587156
GSE84133_Human_Pancreas	ductal	14526	0.073524	0.021641	0.059426	0.10801	0.75607	0.74256875
GSE84133_Human_Pancreas	epsilon	14526	0.026884	0.0062253	0.06062	0.32871	0.896084	0.996876670716889
GSE84133_Human_Pancreas	alpha	14526	0.029577	0.0071236	0.0772	0.35082	0.896084	0.996876670716889
GSE84133_Human_Pancreas	mast	14526	0.026653	0.0040405	0.074703	0.36063	0.896084	0.996876670716889
GSE84133_Human_Pancreas	macrophage	14526	0.0049665	0.0013095	0.04826	0.45902	0.896084	0.996876670716889
GSE84133_Human_Pancreas	schwann	14526	-0.002299	-0.00055696	0.05556	0.5165	0.896084	0.996876670716889
GSE84133_Human_Pancreas	gamma	14526	-0.0067339	-0.0014503	0.082903	0.53237	0.896084	0.996876670716889
GSE84133_Human_Pancreas	t_cell	14526	-0.020167	-0.0033202	0.060738	0.63007	0.896084	0.996876670716889
GSE84133_Human_Pancreas	beta	14526	-0.024875	-0.0062729	0.069359	0.64006	0.896084	0.996876670716889
GSE84133_Human_Pancreas	delta	14526	-0.09232	-0.020891	0.080237	0.87504	0.99085	0.996876670716889
GSE84133_Human_Pancreas	endothelial	14526	-0.076254	-0.017194	0.064346	0.88199	0.99085	0.996876670716889
GSE84133_Human_Pancreas	activated_stellate	14526	-0.11939	-0.037991	0.050952	0.99043	0.99085	0.996876670716889
GSE84133_Human_Pancreas	quiescent_stellate	14526	-0.1755	-0.038972	0.074377	0.99085	0.99085	0.996876670716889
PBMC_10x_68k	Dendritic	15564	0.24747	0.032962	0.15447	0.054583	0.454982	0.648752112676056
PBMC_10x_68k	CD34+	15564	0.18509	0.017279	0.13344	0.082724	0.454982	0.682473
PBMC_10x_68k	CD14+_Monocyte	15564	0.11136	0.0097683	0.20575	0.29417	0.99928	0.996876670716889
PBMC_10x_68k	CD19+_B	15564	-0.21424	-0.019123	0.27918	0.77856	0.99928	0.996876670716889
PBMC_10x_68k	CD4+.CD45RA+.CD25._Naive_T	15564	-0.25325	-0.02518	0.27657	0.82007	0.99928	0.996876670716889
PBMC_10x_68k	CD8+.CD45RA+_Naive_Cytotoxic	15564	-0.2931	-0.027691	0.27789	0.85422	0.99928	0.996876670716889
PBMC_10x_68k	CD4+.CD25_T_Reg	15564	-0.50988	-0.052017	0.32345	0.94252	0.99928	0.996876670716889
PBMC_10x_68k	CD4+_T_Helper2	15564	-0.62237	-0.065838	0.3577	0.95905	0.99928	0.996876670716889
PBMC_10x_68k	CD4+.CD45RO+_Memory	15564	-0.60969	-0.064068	0.3118	0.97472	0.99928	0.996876670716889
PBMC_10x_68k	CD56+_NK	15564	-0.4994	-0.044164	0.24586	0.97887	0.99928	0.996876670716889
PBMC_10x_68k	CD8+_Cytotoxic_T	15564	-1.0853	-0.10124	0.34041	0.99928	0.99928	0.99928
