Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
PsychENCODE_Developmental	Astrocytes	12109	-0.014158	-0.024719	0.0065199	0.98504	1	1
PsychENCODE_Developmental	Fetal_Trans	12109	-0.016803	-0.026769	0.0076773	0.98568	1	1
PsychENCODE_Developmental	Fetal_ExN	12109	-0.01615	-0.030271	0.0072576	0.98696	1	1
PsychENCODE_Developmental	Fetal_IntN	12109	-0.016247	-0.031688	0.0072029	0.98794	1	1
PsychENCODE_Developmental	Fetal_Pericytes	12109	-0.0173	-0.030828	0.0071699	0.99208	1	1
PsychENCODE_Developmental	Fetal_IPC	12109	-0.016456	-0.032485	0.0067052	0.99293	1	1
PsychENCODE_Developmental	Fetal_Astrocytes	12109	-0.018345	-0.036803	0.0070397	0.99541	1	1
PsychENCODE_Developmental	Fetal_replicating	12109	-0.024515	-0.039147	0.0073283	0.99959	1	1
PsychENCODE_Adult	In3	12071	0.33399	0.062087	0.14546	0.010844	0.2711	1
PsychENCODE_Adult	In1c	12071	0.25196	0.043576	0.14703	0.043311	1	1
PsychENCODE_Adult	Microglia	12071	0.19807	0.024629	0.17059	0.12282	1	1
PsychENCODE_Adult	In8	12071	0.14948	0.027481	0.14434	0.1502	1	1
PsychENCODE_Adult	Ex9	12071	0.06171	0.012434	0.062252	0.16078	1	1
PsychENCODE_Adult	In1b	12071	0.12229	0.024385	0.14133	0.19345	1	1
PsychENCODE_Adult	In7	12071	0.10392	0.020594	0.12201	0.1972	1	1
PsychENCODE_Adult	In4a	12071	0.093892	0.01697	0.12301	0.22265	1	1
PsychENCODE_Adult	Astro	12071	0.057103	0.0077898	0.091389	0.26605	1	1
PsychENCODE_Adult	Ex3e	12071	0.046145	0.010822	0.10849	0.3353	1	1
PsychENCODE_Adult	Endo	12071	0.017062	0.0032443	0.060804	0.38951	1	1
PsychENCODE_Adult	Per	12071	0.00014829	9.6391e-06	0.19855	0.4997	1	1
PsychENCODE_Adult	OPC	12071	-0.013636	-0.0020653	0.11896	0.54563	1	1
PsychENCODE_Adult	In6b	12071	-0.029714	-0.0069582	0.1042	0.61224	1	1
PsychENCODE_Adult	Ex4	12071	-0.039188	-0.008751	0.12661	0.62153	1	1
PsychENCODE_Adult	In4b	12071	-0.043605	-0.01002	0.1008	0.66734	1	1
PsychENCODE_Adult	Ex6b	12071	-0.045624	-0.012221	0.10173	0.67309	1	1
PsychENCODE_Adult	In1a	12071	-0.06084	-0.012521	0.12075	0.69281	1	1
PsychENCODE_Adult	In6a	12071	-0.067589	-0.013387	0.10681	0.73657	1	1
PsychENCODE_Adult	Ex6a	12071	-0.063614	-0.016989	0.085374	0.77189	1	1
PsychENCODE_Adult	Oligo	12071	-0.10076	-0.0097525	0.13073	0.77958	1	1
PsychENCODE_Adult	Ex5b	12071	-0.093055	-0.032069	0.098373	0.8279	1	1
PsychENCODE_Adult	Ex1	12071	-0.11724	-0.033461	0.10186	0.87514	1	1
PsychENCODE_Adult	Ex8	12071	-0.097162	-0.029823	0.078897	0.89092	1	1
PsychENCODE_Adult	Ex2	12071	-0.14598	-0.056033	0.085796	0.95556	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Fetal	IN	14371	0.03591	0.0075684	0.15231	0.40681	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Fetal	Non.Neu	14371	0.0084837	0.0015098	0.10263	0.46706	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Fetal	PN	14371	-0.0099149	-0.0034434	0.099708	0.5396	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Neonatal	IN	14371	-0.0001649	-4.3923e-05	0.12148	0.50054	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Neonatal	Non.Neu	14371	-0.0077592	-0.0014643	0.088471	0.53494	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Neonatal	PN	14371	-0.015211	-0.0060806	0.0874	0.56908	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Infancy	Non.Neu	14371	0.015743	0.0043902	0.052862	0.38292	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Infancy	IN	14371	-0.0089296	-0.0032518	0.084097	0.54228	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Infancy	PN	14371	-0.033863	-0.016556	0.061205	0.70996	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Childhood	IN	14371	0.046298	0.019039	0.081781	0.28566	0.85698	1
GSE168408_Human_Prefrontal_Cortex_level1_Childhood	Non.Neu	14371	0.037909	0.0082859	0.070698	0.29591	0.88773	1
GSE168408_Human_Prefrontal_Cortex_level1_Childhood	PN	14371	-0.063346	-0.035044	0.06292	0.84297	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Adolescence	IN	14371	0.066963	0.03549	0.063606	0.14623	0.43869	1
GSE168408_Human_Prefrontal_Cortex_level1_Adolescence	Non.Neu	14371	-0.015135	-0.0038912	0.05381	0.61075	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Adolescence	PN	14371	-0.034511	-0.024295	0.049977	0.75507	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Adult	IN	14371	0.080783	0.037501	0.070674	0.12652	0.37956	1
GSE168408_Human_Prefrontal_Cortex_level1_Adult	PN	14371	-0.025803	-0.016202	0.054414	0.68231	1	1
GSE168408_Human_Prefrontal_Cortex_level1_Adult	Non.Neu	14371	-0.028712	-0.0066108	0.058563	0.68803	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	Vas	14371	0.065507	0.012171	0.059069	0.13372	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	Micro	14371	0.070796	0.011441	0.067595	0.14748	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	VIP	14371	0.10575	0.025237	0.11018	0.16859	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	PV_SCUBE3	14371	0.060247	0.014988	0.076898	0.21669	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	L5.6_THEMIS	14371	0.044796	0.017049	0.064186	0.24263	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	PV	14371	0.057092	0.014113	0.094764	0.27344	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	LAMP5_NOS1	14371	0.0090365	0.0026587	0.064698	0.44446	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	L4_RORB	14371	0.0040941	0.0016219	0.063801	0.47442	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	SST	14371	0.00030521	8.7508e-05	0.081436	0.4985	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	OPC	14371	-0.00487	-0.00095687	0.087	0.52232	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	L2.3_CUX2	14371	-0.019239	-0.005831	0.10398	0.57339	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	Astro	14371	-0.022101	-0.0039778	0.077595	0.61211	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	ID2	14371	-0.040711	-0.0096879	0.10774	0.64723	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	MGE_dev	14371	-0.054572	-0.010801	0.11869	0.67716	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	Oligo	14371	-0.040924	-0.0091873	0.062457	0.74384	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	CGE_dev	14371	-0.083005	-0.015737	0.11045	0.77382	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	L5.6_TLE4	14371	-0.064015	-0.020733	0.076436	0.79883	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Fetal	PN_dev	14371	-0.11042	-0.039517	0.066301	0.95207	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	L5.6_THEMIS	14371	0.059006	0.026176	0.054289	0.13855	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	VIP	14371	0.10245	0.026152	0.098939	0.15022	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	Micro	14371	0.044352	0.0080908	0.055581	0.21245	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	PV_SCUBE3	14371	0.061557	0.016368	0.082203	0.22698	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	L4_RORB	14371	0.044444	0.013794	0.078812	0.28641	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	Vas	14371	0.023636	0.0049723	0.052281	0.3256	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	PV	14371	0.027897	0.0075477	0.090704	0.37921	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	SST	14371	0.016718	0.0050262	0.081804	0.41903	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	OPC	14371	-0.0053336	-0.0010661	0.084561	0.52515	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	Astro	14371	-0.014963	-0.0029172	0.067258	0.58803	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	L5.6_TLE4	14371	-0.012621	-0.0055688	0.054167	0.59212	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	CGE_dev	14371	-0.021677	-0.0044317	0.085309	0.60029	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	MGE_dev	14371	-0.058781	-0.013279	0.10563	0.71105	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	ID2	14371	-0.08046	-0.020796	0.10983	0.76808	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	LAMP5_NOS1	14371	-0.054799	-0.018722	0.065664	0.798	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	PN_dev	14371	-0.049673	-0.019203	0.059314	0.79883	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	L2.3_CUX2	14371	-0.051521	-0.024021	0.059942	0.80497	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Neonatal	Oligo	14371	-0.055059	-0.013276	0.056957	0.83314	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	L5.6_THEMIS	14371	0.041749	0.020702	0.046192	0.18306	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	VIP	14371	0.063056	0.022237	0.074384	0.19831	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	Micro	14371	0.048086	0.0086647	0.059198	0.20832	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	Astro	14371	0.018161	0.0057212	0.037333	0.31333	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	MGE_dev	14371	0.0016097	0.0010859	0.021344	0.46994	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	SST	14371	0.0036356	0.0012678	0.07424	0.48047	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	CGE_dev	14371	0.00085212	0.0002446	0.033535	0.48986	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	L4_RORB	14371	-0.0015068	-0.00070786	0.051203	0.51174	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	OPC	14371	-0.0046602	-0.0011467	0.064838	0.52865	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	L5.6_TLE4	14371	-0.0057536	-0.0025576	0.052457	0.54367	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	PV_SCUBE3	14371	-0.0080882	-0.0031997	0.054027	0.5595	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	Vas	14371	-0.012607	-0.0024452	0.060236	0.58289	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	PV	14371	-0.022085	-0.0084526	0.064736	0.6335	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	LAMP5_NOS1	14371	-0.021176	-0.0089965	0.053956	0.65264	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	ID2	14371	-0.031172	-0.013329	0.065944	0.68179	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	L2.3_CUX2	14371	-0.028924	-0.015128	0.048747	0.72352	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Infancy	Oligo	14371	-0.032105	-0.0088569	0.047987	0.74826	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	VIP	14371	0.10732	0.041316	0.066955	0.054503	0.926551	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	CGE_dev	14371	0.044241	0.0099024	0.041572	0.14363	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	Micro	14371	0.067578	0.010257	0.07081	0.16996	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	Vas	14371	0.059169	0.010067	0.064436	0.17925	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	Astro	14371	0.03278	0.0088673	0.04277	0.22172	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	SST	14371	0.019871	0.0081168	0.061288	0.37289	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	LAMP5_NOS1	14371	0.014025	0.0058008	0.050106	0.38978	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	ID2	14371	0.0015233	0.00069588	0.056423	0.48923	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	OPC	14371	-0.00073338	-0.00020397	0.054608	0.50536	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	PV_SCUBE3	14371	-0.0048976	-0.00226	0.043895	0.54442	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	L5.6_TLE4	14371	-0.0067547	-0.003388	0.051987	0.55169	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	L5.6_THEMIS	14371	-0.0055224	-0.0035193	0.040156	0.55469	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	PV	14371	-0.016792	-0.0080004	0.050188	0.63103	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	L2.3_CUX2	14371	-0.033299	-0.01902	0.045662	0.76707	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	PN_dev	14371	-0.021689	-0.013906	0.021504	0.84341	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	L4_RORB	14371	-0.050506	-0.027205	0.049106	0.84813	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Childhood	Oligo	14371	-0.070379	-0.013555	0.06109	0.87534	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	VIP	14371	0.091721	0.044387	0.055702	0.049829	0.747435	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	Micro	14371	0.045931	0.0079754	0.058205	0.21503	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	Astro	14371	0.02052	0.0055038	0.042027	0.31269	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	L5.6_TLE4	14371	0.010339	0.0086955	0.033608	0.37918	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	ID2	14371	0.012149	0.0063568	0.051729	0.40716	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	SST	14371	0.0046771	0.0024869	0.049849	0.46262	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	OPC	14371	0.0018173	0.00063241	0.042491	0.48294	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	LAMP5_NOS1	14371	0.00051739	0.00037652	0.030663	0.49327	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	Vas	14371	-0.0020092	-0.00030738	0.087837	0.50912	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	L5.6_THEMIS	14371	-0.0041008	-0.0041151	0.027622	0.55901	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	PV_SCUBE3	14371	-0.010427	-0.0057103	0.038828	0.60586	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	PV	14371	-0.012572	-0.008217	0.039202	0.62577	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	Oligo	14371	-0.036777	-0.011307	0.034628	0.85588	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	L4_RORB	14371	-0.040341	-0.030762	0.03758	0.85846	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adolescence	L2.3_CUX2	14371	-0.052735	-0.03435	0.041205	0.89968	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	VIP	14371	0.11462	0.050712	0.061519	0.031228	0.46842	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	Astro	14371	0.035114	0.0086122	0.047932	0.23192	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	Micro	14371	0.045606	0.0074111	0.063173	0.23518	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	ID2	14371	0.029174	0.013552	0.060076	0.31362	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	Vas	14371	0.0072213	0.001354	0.061437	0.45322	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	L5.6_TLE4	14371	0.004817	0.0029831	0.044159	0.45657	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	PV	14371	-0.0024793	-0.0014437	0.044179	0.52238	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	SST	14371	-0.0056714	-0.0024317	0.062645	0.53607	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	OPC	14371	-0.0083687	-0.0024987	0.049474	0.56716	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	PV_SCUBE3	14371	-0.0089747	-0.0047966	0.040021	0.58872	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	L5.6_THEMIS	14371	-0.010072	-0.0074753	0.034494	0.61485	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	LAMP5_NOS1	14371	-0.013308	-0.0081631	0.036971	0.64055	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	L4_RORB	14371	-0.03762	-0.024687	0.042239	0.81343	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	L2.3_CUX2	14371	-0.038181	-0.023769	0.041607	0.82059	1	1
GSE168408_Human_Prefrontal_Cortex_level2_Adult	Oligo	14371	-0.051375	-0.013298	0.041633	0.89139	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	VIP_KIRREL3	14371	0.17874	0.036959	0.084771	0.017504	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	SST_ADGRG6	14371	0.095043	0.030555	0.046851	0.021259	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	Vas_CLDN5	14371	0.056419	0.013342	0.040355	0.081059	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L5.6_THEMIS_dev.2	14371	0.088749	0.030507	0.066655	0.091529	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	VIP_ADAMTSL1	14371	0.12046	0.026037	0.09296	0.097536	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L4_RORB_dev.2	14371	0.084572	0.029445	0.073045	0.12348	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	VIP_HS3ST3A1	14371	0.099033	0.026354	0.086316	0.12563	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L4_RORB_MME	14371	0.026082	0.013622	0.024885	0.1473	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	Micro	14371	0.079812	0.01149	0.077656	0.15204	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	CCK_SORCS1	14371	0.091533	0.0198	0.090862	0.15688	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	Micro_out	14371	0.039039	0.0089297	0.040047	0.16483	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	VIP_CRH	14371	0.069692	0.019005	0.07494	0.1762	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	VIP_PCDH20	14371	0.054177	0.013446	0.071105	0.22306	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	Astro_dev.1	14371	0.058731	0.0087403	0.079529	0.23012	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	Vas_PDGFRB	14371	0.035147	0.0071618	0.049037	0.23677	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	PV_SCUBE3_dev	14371	0.050262	0.0126	0.08018	0.26538	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L2.3_CUX2_dev.3	14371	0.017741	0.0084304	0.034094	0.30141	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L4_RORB_LRRK1	14371	0.030995	0.0056602	0.066642	0.32093	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	SST_STK32A	14371	0.032108	0.0087061	0.07065	0.32475	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	PV_dev	14371	0.044218	0.010904	0.10854	0.34187	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L5.6_THEMIS_dev.1	14371	0.01969	0.0077464	0.050979	0.34966	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	PV_SCUBE3	14371	0.0097653	0.0027693	0.041355	0.40667	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	ID2_CSMD1	14371	0.016575	0.004514	0.071665	0.40855	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	OPC	14371	0.016987	0.0029132	0.097847	0.43109	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	PV_SULF1_dev	14371	0.012859	0.0032438	0.074747	0.43171	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L5.6_TLE4_SORCS1	14371	0.011183	0.0037337	0.066066	0.43279	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	VIP_dev	14371	0.011746	0.002858	0.075483	0.43817	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	VIP_CHRM2	14371	0.0098641	0.0023428	0.087449	0.4551	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	BKGR_NRGN	14371	0.0047421	0.0010402	0.051049	0.46299	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L2_CUX2_LAMP5	14371	0.0014218	0.00026497	0.050381	0.48874	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L2.3_CUX2_dev.fetal	14371	0.00078024	0.0003123	0.043386	0.49283	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	VIP_ABI3BP	14371	0.0016644	0.00040228	0.10148	0.49346	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	CCK_RELN	14371	-0.0014643	-0.00040849	0.078632	0.50743	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	Vas_TBX18	14371	-0.0025419	-0.00041773	0.057087	0.51776	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	SST_B3GAT2	14371	-0.0048168	-0.0015154	0.072021	0.52666	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	LAMP5_NOS1	14371	-0.0049643	-0.0014606	0.068908	0.52872	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L5.6_THEMIS_NTNG2	14371	-0.0028056	-0.00092395	0.036121	0.53096	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	OPC_dev	14371	-0.0070655	-0.0014411	0.073305	0.53839	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L4_RORB_dev.fetal	14371	-0.0059726	-0.0025207	0.043483	0.55462	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	Astro_dev.2	14371	-0.014256	-0.0021	0.09915	0.55716	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L2.3_CUX2_dev.2	14371	-0.0095579	-0.0037637	0.064398	0.55899	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	LAMP5_NDNF	14371	-0.014664	-0.0044178	0.067678	0.58577	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	MGE_dev.2	14371	-0.020142	-0.0049124	0.084395	0.59431	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	SST_ADGRG6_dev	14371	-0.024215	-0.0063283	0.092054	0.60374	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	Astro_GFAP	14371	-0.01926	-0.0033566	0.072824	0.60429	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	Astro_dev.3	14371	-0.015155	-0.0032475	0.055038	0.60848	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	SST_CALB1_dev	14371	-0.031149	-0.0070246	0.10256	0.61932	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	VIP_DPP6	14371	-0.020876	-0.0058562	0.068477	0.61976	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L5.6_TLE4_HTR2C	14371	-0.020967	-0.0064354	0.065126	0.62625	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	SST_NPY	14371	-0.017602	-0.0058328	0.054497	0.62664	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	MGE_dev.1	14371	-0.043503	-0.0074977	0.098259	0.67102	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L2.3_CUX2_dev.4	14371	-0.040692	-0.0081017	0.085165	0.6836	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L5.6_THEMIS_CNR1	14371	-0.033816	-0.0057211	0.058797	0.71739	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	OPC_MBP	14371	-0.034017	-0.0076792	0.057995	0.72125	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L5.6_TLE4_SCUBE1	14371	-0.03646	-0.013288	0.057218	0.738	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	CGE_dev	14371	-0.06268	-0.011884	0.095157	0.74495	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L2.3_CUX2_dev.6	14371	-0.064829	-0.018967	0.093425	0.75613	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	SST_TH	14371	-0.045127	-0.01661	0.054514	0.7961	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L5.6_TLE4_dev	14371	-0.054472	-0.017655	0.063797	0.8034	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	CCK_SYT6	14371	-0.071169	-0.02072	0.072134	0.83808	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L3_CUX2_PRSS12	14371	-0.052862	-0.010703	0.047445	0.86739	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	SST_BRINP3	14371	-0.075997	-0.026667	0.062462	0.88813	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	L4_RORB_dev.1	14371	-0.057666	-0.030797	0.041033	0.92003	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	PN_dev	14371	-0.083885	-0.03002	0.056861	0.92992	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Fetal	ID2_dev	14371	-0.34216	-0.065135	0.14212	0.99196	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Neonatal	VIP_CHRM2	14371	0.15825	0.037041	0.090315	0.039878	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Neonatal	VIP_ADAMTSL1	14371	0.14678	0.033201	0.10142	0.07393	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Neonatal	VIP_HS3ST3A1	14371	0.093271	0.028798	0.073582	0.10249	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Neonatal	PV_SST	14371	0.064006	0.021984	0.051195	0.10562	1	1
GSE168408_Human_Prefrontal_Cortex_level3_Neonatal	SST_ADGRG6	14371	0.04706	0.017757	0.040385	0.12196	1	1
